blocks_file,start,dur,rest,mult_problemB,mult_options,stim_trial,mult_stim,type,ProblemSize,InterferenceLH,InterferenceLevel,mult_type,corrRESP,blocks_set.thisRepN,blocks_set.thisTrialN,blocks_set.thisN,blocks_set.thisIndex,TRIALS.thisRepN,TRIALS.thisTrialN,TRIALS.thisN,TRIALS.thisIndex,timer_loop.thisRepN,timer_loop.thisTrialN,timer_loop.thisN,timer_loop.thisIndex,WAIT_TEXT.started,WAIT_TEXT.stopped,scan_start_trigger.keys,scan_start_trigger.rt,scan_start_trigger.started,scan_start_trigger.stopped,MAIN_SCREEN.started,MAIN_SCREEN.stopped,Block_Text.started,Block_Text.stopped,asterisk500ms.started,asterisk500ms.stopped,mult_question_text.started,mult_question_text.stopped,equal_text.started,equal_text.stopped,blank250_text.started,blank250_text.stopped,Mult_OPTION.started,Mult_OPTION.stopped,Mult_YN.started,Mult_YN.stopped,Mult_Resp.keys,Mult_Resp.corr,Mult_Resp.rt,Mult_Resp.started,Mult_Resp.stopped,Strategy_Q.started,Strategy_Q.stopped,Strategy_Option.started,Strategy_Option.stopped,Strategy_RESP.keys,Strategy_RESP.rt,Strategy_RESP.started,Strategy_RESP.stopped,jitters.started,jitters.stopped,resting_text.started,resting_text.stopped,countdown_timer.started,countdown_timer.stopped,End_Text.started,End_Text.stopped,fixation.started,fixation.stopped,fixation_end.keys,fixation_end.rt,fixation_end.started,fixation_end.stopped,participant,Date of birth (DD/MM/YEAR),gender,Testing Date (DD/MM/YEAR),session,handedness,date,expName,psychopyVersion,frameRate
,,,,,,,,,,,,,,,,,,,,,,,,,,26.528727742999763,None,s,5.261866894999912,26.528727742999763,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-15,22/12/2004,2: Female,14/10/2023,002,1: right,2023_Oct_14_1105,[FINAL]_fmri_multiplication,2021.2.3,59.90156376037741
block5.xlsx,10,7.5,4.6,3 x 6,18,7,6 x 3 = 18,small-sized_high-interference,small-sized,high-interference,8,CorrectRESP,a,0,0,0,0,0,0,0,0,,,,,,,,,,,31.812356037000427,None,36.83084052800041,None,46.85134949299936,None,47.332243310000194,None,49.328483167999366,None,50.07855738,None,50.33088888800012,None,50.33088888800012,None,d,0,1.4392325930002698,50.33088888800012,None,51.79481469699931,None,51.79481469699931,None,d,1.5513067330011836,51.79481469699931,None,53.37866986699919,None,,,,,,,,,,,,,sub-15,22/12/2004,2: Female,14/10/2023,002,1: right,2023_Oct_14_1105,[FINAL]_fmri_multiplication,2021.2.3,59.90156376037741
block5.xlsx,22.1,7.5,7,9 x 9,72,16,9 x 9 = 72,large-sized_low-interference,large-sized,low-interference,6,IncorrectRESP,d,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,57.97843732900037,None,58.48067948899916,None,60.495157584999106,None,61.24548512399997,None,61.49819263899917,None,61.49819263899917,None,a,0,0.8879735700011224,61.49819263899917,None,62.41127598700041,None,62.41127598700041,None,d,0.534836073,62.41127598700041,None,62.97876540899961,None,,,,,,,,,,,,,sub-15,22/12/2004,2: Female,14/10/2023,002,1: right,2023_Oct_14_1105,[FINAL]_fmri_multiplication,2021.2.3,59.90156376037741
block5.xlsx,36.6,7.5,4.4,2 x 6,12,6,6 x 2 = 12,small-sized_low-interference,small-sized,low-interference,3,CorrectRESP,a,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,69.97849227,None,70.47864969299917,None,72.47833370499939,None,73.22762495899951,None,73.4784925,None,73.4784925,None,d,0,0.6756307629984803,73.4784925,None,74.17798649799988,None,74.17798649799988,None,d,0.9201074789998529,74.17798649799988,None,75.12792943100067,None,,,,,,,,,,,,,sub-15,22/12/2004,2: Female,14/10/2023,002,1: right,2023_Oct_14_1105,[FINAL]_fmri_multiplication,2021.2.3,59.90156376037741
block5.xlsx,48.5,7.5,9.6,8 x 3,24,12,3 x 8 = 24,small-sized_high-interference,small-sized,high-interference,13,CorrectRESP,a,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,79.52800693300014,None,80.02841803000047,None,82.02835857,None,82.77857973699975,None,83.03004173,None,83.03004173,None,a,1,1.4680618179991143,83.03004173,None,84.52855429400006,None,84.52855429400006,None,a,0.7295907560001069,84.52855429400006,None,85.27816752400031,None,,,,,,,,,,,,,sub-15,22/12/2004,2: Female,14/10/2023,002,1: right,2023_Oct_14_1105,[FINAL]_fmri_multiplication,2021.2.3,59.90156376037741
block5.xlsx,65.6,7.5,5.4,5 x 5,30,3,5 x 5 = 30,small-sized_low-interference,small-sized,low-interference,3,IncorrectRESP,d,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,94.87798646599913,None,95.38078526900063,None,97.39556236299904,None,98.14539628,None,98.39642848100084,None,98.39642848100084,None,a,0,1.0217283540005155,98.39642848100084,None,99.44494104099977,None,99.44494104099977,None,d,0.6451996610012429,99.44494104099977,None,100.11127459899944,None,,,,,,,,,,,,,sub-15,22/12/2004,2: Female,14/10/2023,002,1: right,2023_Oct_14_1105,[FINAL]_fmri_multiplication,2021.2.3,59.90156376037741
block5.xlsx,78.5,7.5,7.7,3 x 9,27,19,9 x 3 = 27,large-sized_high-interference,large-sized,high-interference,9,CorrectRESP,a,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,105.51171190499917,None,106.01165028799915,None,108.01172913399932,None,108.76177958799963,None,109.0122446839996,None,109.0122446839996,None,d,0,1.717882582999664,109.0122446839996,None,110.76213923400064,None,110.76213923400064,None,d,0.3999912819999736,110.76213923400064,None,111.19508230000065,None,,,,,,,,,,,,,sub-15,22/12/2004,2: Female,14/10/2023,002,1: right,2023_Oct_14_1105,[FINAL]_fmri_multiplication,2021.2.3,59.90156376037741
block5.xlsx,93.7,7.5,3.5,2 x 8,18,5,8 x 2 = 18,small-sized_low-interference,small-sized,low-interference,7,IncorrectRESP,d,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,118.89511449699967,None,119.3949203939992,None,121.3950873,None,122.1452102330004,None,122.39533350599959,None,122.39533350599959,None,None,0,,122.39533350599959,None,124.39502610800082,None,124.39502610800082,None,d,0.21514221800134692,124.39502610800082,None,124.63660298200011,None,,,,,,,,,,,,,sub-15,22/12/2004,2: Female,14/10/2023,002,1: right,2023_Oct_14_1105,[FINAL]_fmri_multiplication,2021.2.3,59.90156376037741
block5.xlsx,104.7,7.5,6.4,7 x 7,49,18,7 x 7 = 49,large-sized_low-interference,large-sized,low-interference,7,CorrectRESP,a,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,128.14546028199948,None,128.64544221799952,None,130.64545280600032,None,131.39548757199918,None,131.6456953220004,None,131.6456953220004,None,d,0,0.7164265729988983,131.6456953220004,None,132.3946944,None,132.3946944,None,d,0.4794128829998954,132.3946944,None,132.89481525500014,None,,,,,,,,,,,,,sub-15,22/12/2004,2: Female,14/10/2023,002,1: right,2023_Oct_14_1105,[FINAL]_fmri_multiplication,2021.2.3,59.90156376037741
block5.xlsx,118.6,7.5,3.2,8 x 5,45,21,5 x 8 = 45,large-sized_high-interference,large-sized,high-interference,9,IncorrectRESP,d,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,139.29528306099928,None,139.79555694100054,None,141.79513458899964,None,142.54524421099995,None,142.79644933899908,None,142.79644933899908,None,None,0,,142.79644933899908,None,144.81131292600003,None,144.81131292600003,None,a,0.72681668,144.81131292600003,None,145.5612025089995,None,,,,,,,,,,,,,sub-15,22/12/2004,2: Female,14/10/2023,002,1: right,2023_Oct_14_1105,[FINAL]_fmri_multiplication,2021.2.3,59.90156376037741
