blocks_file,start,dur,rest,mult_problemB,mult_options,stim_trial,mult_stim,type,ProblemSize,InterferenceLH,InterferenceLevel,mult_type,corrRESP,blocks_set.thisRepN,blocks_set.thisTrialN,blocks_set.thisN,blocks_set.thisIndex,TRIALS.thisRepN,TRIALS.thisTrialN,TRIALS.thisN,TRIALS.thisIndex,timer_loop.thisRepN,timer_loop.thisTrialN,timer_loop.thisN,timer_loop.thisIndex,WAIT_TEXT.started,WAIT_TEXT.stopped,scan_start_trigger.keys,scan_start_trigger.rt,scan_start_trigger.started,scan_start_trigger.stopped,MAIN_SCREEN.started,MAIN_SCREEN.stopped,Block_Text.started,Block_Text.stopped,asterisk500ms.started,asterisk500ms.stopped,mult_question_text.started,mult_question_text.stopped,equal_text.started,equal_text.stopped,blank250_text.started,blank250_text.stopped,Mult_OPTION.started,Mult_OPTION.stopped,Mult_YN.started,Mult_YN.stopped,Mult_Resp.keys,Mult_Resp.corr,Mult_Resp.rt,Mult_Resp.started,Mult_Resp.stopped,Strategy_Q.started,Strategy_Q.stopped,Strategy_Option.started,Strategy_Option.stopped,Strategy_RESP.keys,Strategy_RESP.rt,Strategy_RESP.started,Strategy_RESP.stopped,jitters.started,jitters.stopped,resting_text.started,resting_text.stopped,countdown_timer.started,countdown_timer.stopped,End_Text.started,End_Text.stopped,fixation.started,fixation.stopped,fixation_end.keys,fixation_end.rt,fixation_end.started,fixation_end.stopped,participant,Date of birth (DD/MM/YEAR),gender,Testing Date (DD/MM/YEAR),session,handedness,date,expName,psychopyVersion,frameRate
,,,,,,,,,,,,,,,,,,,,,,,,,,33.2966045,None,s,10.881633571000293,33.2966045,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-25,30/03/2000,2: Female,01/11/2023,002,1: right,2023_Nov_01_1732,[FINAL]_fmri_multiplication,2021.2.3,59.987189855585534
block5.xlsx,10,7.5,4.6,3 x 6,18,7,6 x 3 = 18,small-sized_high-interference,small-sized,high-interference,8,CorrectRESP,a,0,0,0,0,0,0,0,0,,,,,,,,,,,44.20509156199978,None,49.22560331500017,None,59.24730576100001,None,59.72558635999985,None,61.72137882800007,None,62.47127981,None,62.72357562800016,None,62.72357562800016,None,d,0,0.5756599930000448,62.72357562800016,None,63.32223726999973,None,63.32223726999973,None,d,0.089154403,63.32223726999973,None,63.43733308599985,None,,,,,,,,,,,,,sub-25,30/03/2000,2: Female,01/11/2023,002,1: right,2023_Nov_01_1732,[FINAL]_fmri_multiplication,2021.2.3,59.987189855585534
block5.xlsx,22.1,7.5,7,9 x 9,72,16,9 x 9 = 72,large-sized_low-interference,large-sized,low-interference,6,IncorrectRESP,d,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,68.03804376800008,None,68.53970317899984,None,70.55473944300002,None,71.30496393800013,None,71.55804998299982,None,71.55804998299982,None,a,0,0.6213183560003017,71.55804998299982,None,72.20430603600016,None,72.20430603600016,None,d,0.5510019329999523,72.20430603600016,None,72.77164283999991,None,,,,,,,,,,,,,sub-25,30/03/2000,2: Female,01/11/2023,002,1: right,2023_Nov_01_1732,[FINAL]_fmri_multiplication,2021.2.3,59.987189855585534
block5.xlsx,36.6,7.5,4.4,2 x 6,12,6,6 x 2 = 12,small-sized_low-interference,small-sized,low-interference,3,CorrectRESP,a,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,79.77162483899974,None,80.27204954699982,None,82.27137762099983,None,83.02140286299982,None,83.27134906799984,None,83.27134906799984,None,d,0,0.45995335799989334,83.27134906799984,None,83.75431549,None,83.75431549,None,d,0.1930039629996827,83.75431549,None,83.97084309299998,None,,,,,,,,,,,,,sub-25,30/03/2000,2: Female,01/11/2023,002,1: right,2023_Nov_01_1732,[FINAL]_fmri_multiplication,2021.2.3,59.987189855585534
block5.xlsx,48.5,7.5,9.6,8 x 3,24,12,3 x 8 = 24,small-sized_high-interference,small-sized,high-interference,13,CorrectRESP,a,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,88.37166509400004,None,88.87132108800006,None,90.87129842,None,91.62119938600017,None,91.87306011300007,None,91.87306011300007,None,d,0,0.506323177,91.87306011300007,None,92.40444746599997,None,92.40444746599997,None,d,0.1909680069998103,92.40444746599997,None,92.62111013100002,None,,,,,,,,,,,,,sub-25,30/03/2000,2: Female,01/11/2023,002,1: right,2023_Nov_01_1732,[FINAL]_fmri_multiplication,2021.2.3,59.987189855585534
block5.xlsx,65.6,7.5,5.4,5 x 5,30,3,5 x 5 = 30,small-sized_low-interference,small-sized,low-interference,3,IncorrectRESP,d,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,102.22096417000012,None,102.72351169700005,None,104.7382589,None,105.48782136199998,None,105.73973127999989,None,105.73973127999989,None,a,0,0.46366757699979644,105.73973127999989,None,106.22180978200004,None,106.22180978200004,None,d,0.19758264099982625,106.22180978200004,None,106.43827130599993,None,,,,,,,,,,,,,sub-25,30/03/2000,2: Female,01/11/2023,002,1: right,2023_Nov_01_1732,[FINAL]_fmri_multiplication,2021.2.3,59.987189855585534
block5.xlsx,78.5,7.5,7.7,3 x 9,27,19,9 x 3 = 27,large-sized_high-interference,large-sized,high-interference,9,CorrectRESP,a,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,111.83797335600002,None,112.33879285400008,None,114.33817298599979,None,115.08842136099975,None,115.3389966929999,None,115.3389966929999,None,d,0,0.48835665699971287,115.3389966929999,None,115.8544833420001,None,115.8544833420001,None,d,0.17291413800012378,115.8544833420001,None,116.05501266300007,None,,,,,,,,,,,,,sub-25,30/03/2000,2: Female,01/11/2023,002,1: right,2023_Nov_01_1732,[FINAL]_fmri_multiplication,2021.2.3,59.987189855585534
block5.xlsx,93.7,7.5,3.5,2 x 8,18,5,8 x 2 = 18,small-sized_low-interference,small-sized,low-interference,7,IncorrectRESP,d,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,123.75469610299979,None,124.25478724999994,None,126.25461302199983,None,127.00462618999973,None,127.25505381199991,None,127.25505381199991,None,a,0,0.4762514580002062,127.25505381199991,None,127.7542182379998,None,127.7542182379998,None,d,0.18505559600043853,127.7542182379998,None,127.97123778000014,None,,,,,,,,,,,,,sub-25,30/03/2000,2: Female,01/11/2023,002,1: right,2023_Nov_01_1732,[FINAL]_fmri_multiplication,2021.2.3,59.987189855585534
block5.xlsx,104.7,7.5,6.4,7 x 7,49,18,7 x 7 = 49,large-sized_low-interference,large-sized,low-interference,7,CorrectRESP,a,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,131.47091264399978,None,131.97137113000008,None,133.9709534919998,None,134.7214449590001,None,134.97186252899974,None,134.97186252899974,None,d,0,0.5114386810000724,134.97186252899974,None,135.50425062199974,None,135.50425062199974,None,d,0.18715293100012786,135.50425062199974,None,135.72093804199994,None,,,,,,,,,,,,,sub-25,30/03/2000,2: Female,01/11/2023,002,1: right,2023_Nov_01_1732,[FINAL]_fmri_multiplication,2021.2.3,59.987189855585534
block5.xlsx,118.6,7.5,3.2,8 x 5,45,21,5 x 8 = 45,large-sized_high-interference,large-sized,high-interference,9,IncorrectRESP,d,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,142.12154778100012,None,142.62158582999973,None,144.62161737499991,None,145.37174110399974,None,145.62201619100006,None,145.62201619100006,None,a,0,0.5012812,145.62201619100006,None,146.15509181300013,None,146.15509181300013,None,d,0.15221095700007936,146.15509181300013,None,146.3385239879999,None,,,,,,,,,,,,,sub-25,30/03/2000,2: Female,01/11/2023,002,1: right,2023_Nov_01_1732,[FINAL]_fmri_multiplication,2021.2.3,59.987189855585534
block5.xlsx,129.3,7.5,6.8,5 x 4,20,8,4 x 5 = 20,small-sized_high-interference,small-sized,high-interference,8,CorrectRESP,a,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,149.5384574,None,150.03833670599988,None,152.0383056,None,152.78822410300018,None,153.03952492000008,None,153.03952492000008,None,d,0,0.45182196800033125,153.03952492000008,None,153.5211174269998,None,153.5211174269998,None,d,0.16222907900009886,153.5211174269998,None,153.7043906849999,None,,,,,,,,,,,,,sub-25,30/03/2000,2: Female,01/11/2023,002,1: right,2023_Nov_01_1732,[FINAL]_fmri_multiplication,2021.2.3,59.987189855585534
block5.xlsx,143.6,7.5,5.5,6 x 5,30,14,5 x 6 = 30,large-sized_low-interference,large-sized,low-interference,6,CorrectRESP,a,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,160.5047050449998,None,161.0050954049998,None,163.00473157899978,None,163.75474785699998,None,164.00504403700006,None,164.00504403700006,None,d,0,0.4622398310002609,164.00504403700006,None,164.48761484399984,None,164.48761484399984,None,d,0.17181851700024708,164.48761484399984,None,164.6880242369998,None,,,,,,,,,,,,,sub-25,30/03/2000,2: Female,01/11/2023,002,1: right,2023_Nov_01_1732,[FINAL]_fmri_multiplication,2021.2.3,59.987189855585534
block5.xlsx,156.6,7.5,6,3 x 7,24,11,7 x 3 = 24,small-sized_high-interference,small-sized,high-interference,13,IncorrectRESP,d,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,170.18753686599985,None,170.68789486000014,None,172.6880315200001,None,173.43806800799985,None,173.68808456599982,None,173.68808456599982,None,a,0,0.5713018390001707,173.68808456599982,None,174.28788053200014,None,174.28788053200014,None,d,0.1635182889999669,174.28788053200014,None,174.47108087000015,None,,,,,,,,,,,,,sub-25,30/03/2000,2: Female,01/11/2023,002,1: right,2023_Nov_01_1732,[FINAL]_fmri_multiplication,2021.2.3,59.987189855585534
block5.xlsx,170.1,7.5,7.1,5 x 7,40,17,7 x 5 = 40,large-sized_low-interference,large-sized,low-interference,7,IncorrectRESP,d,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,180.47181808999994,None,180.9722860249999,None,182.97162539300007,None,183.72136147499987,None,183.9726279229999,None,183.9726279229999,None,a,0,0.39079099199989287,183.9726279229999,None,184.38806190900004,None,184.38806190900004,None,d,0.11920916999997644,184.38806190900004,None,184.53797710900017,None,,,,,,,,,,,,,sub-25,30/03/2000,2: Female,01/11/2023,002,1: right,2023_Nov_01_1732,[FINAL]_fmri_multiplication,2021.2.3,59.987189855585534
block5.xlsx,184.7,7.5,5.3,4 x 6,28,10,6 x 4 = 28,small-sized_high-interference,small-sized,high-interference,12,IncorrectRESP,d,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,191.6381560740001,None,192.13793290800004,None,194.13821607199998,None,194.88804242800006,None,195.13843354399978,None,195.13843354399978,None,a,0,0.4249828659999366,195.13843354399978,None,195.58761660599976,None,195.58761660599976,None,d,0.15971392000028573,195.58761660599976,None,195.77092969800015,None,,,,,,,,,,,,,sub-25,30/03/2000,2: Female,01/11/2023,002,1: right,2023_Nov_01_1732,[FINAL]_fmri_multiplication,2021.2.3,59.987189855585534
block5.xlsx,197.5,7.5,4.2,2 x 7,14,1,7 x 2 = 14,small-sized_low-interference,small-sized,low-interference,4,CorrectRESP,a,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,201.0708202410001,None,201.5717347609998,None,203.5712404410001,None,204.32134127100016,None,204.57177393099983,None,204.57177393099983,None,d,0,0.4475895150003453,204.57177393099983,None,205.03770252699996,None,205.03770252699996,None,d,0.16571397999996407,205.03770252699996,None,205.22092677499995,None,,,,,,,,,,,,,sub-25,30/03/2000,2: Female,01/11/2023,002,1: right,2023_Nov_01_1732,[FINAL]_fmri_multiplication,2021.2.3,59.987189855585534
block5.xlsx,209.2,7.5,7.2,9 x 4,36,20,4 x 9 = 36,large-sized_high-interference,large-sized,high-interference,9,CorrectRESP,a,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,209.42143654699976,None,209.9226369150001,None,211.92169067399982,None,212.67145230000006,None,212.9239651339999,None,212.9239651339999,None,d,0,0.5512064790000295,212.9239651339999,None,213.49768969900015,None,213.49768969900015,None,d,0.16960948199994164,213.49768969900015,None,213.6846518289999,None,,,,,,,,,,,,,sub-25,30/03/2000,2: Female,01/11/2023,002,1: right,2023_Nov_01_1732,[FINAL]_fmri_multiplication,2021.2.3,59.987189855585534
block5.xlsx,223.9,7.5,4.3,4 x 4,20,4,4 x 4 = 20,small-sized_low-interference,small-sized,low-interference,5,IncorrectRESP,d,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,220.88856953899995,None,221.38835740600007,None,223.38820732099975,None,224.1383023819999,None,224.38777038499984,None,224.38777038499984,None,a,0,0.3916234439998334,224.38777038499984,None,224.80443609799977,None,224.80443609799977,None,d,0.1508369270000003,224.80443609799977,None,224.98799971400013,None,,,,,,,,,,,,,sub-25,30/03/2000,2: Female,01/11/2023,002,1: right,2023_Nov_01_1732,[FINAL]_fmri_multiplication,2021.2.3,59.987189855585534
